KMP, 8700, 8608248.0, 8583000.0, 8969579.0, 8582222.0, 8601012.0
KMP, 8800, 8727976.0, 8641977.0, 8695568.0, 8708626.0, 8798046.0
KMP, 8900, 8983395.0, 8817505.0, 8876271.0, 9467367.0, 9845792.0
KMP, 9000, 9389220.0, 9132486.0, 9037757.0, 9088039.0, 9080904.0
KMP, 9100, 9050720.0, 9122855.0, 9044852.0, 8979482.0, 8994191.0
KMP, 9200, 9189118.0, 9237021.0, 9090515.0, 9069557.0, 9820068.0
KMP, 9300, 9274221.0, 9200579.0, 9296721.0, 9142737.0, 9190160.0
KMP, 9400, 9730712.0, 9434639.0, 9283657.0, 9318990.0, 1.0039739E7
KMP, 9500, 1.0538434E7, 1.1792831E7, 9538450.0, 9633464.0, 9471276.0
KMP, 9600, 1.0356647E7, 1.0869108E7, 1.0276257E7, 1.0528675E7, 1.028653E7
KMP, 9700, 1.3787823E7, 1.0421444E7, 1.0382513E7, 1.037535E7, 1.0504368E7
KMP, 9800, 9717794.0, 9791516.0, 1.1761831E7, 9684385.0, 9744616.0
KMP, 9900, 1.0902476E7, 1.6412231E7, 1.1750967E7, 1.0682315E7, 1.0721558E7
KMP, 10000, 1.0974178E7, 1.4157802E7, 1.2991219E7, 1.0097402E7, 9935440.0
boyer-moore, 100, 672678.0, 797883.0, 702512.0, 586355.0, 418495.0
boyer-moore, 200, 225257.0, 215552.0, 325257.0, 445405.0, 365897.0
boyer-moore, 300, 460440.0, 410101.0, 393623.0, 406945.0, 405326.0
boyer-moore, 400, 167304.0, 107714.0, 104723.0, 101545.0, 168901.0
boyer-moore, 500, 198000.0, 175042.0, 171483.0, 166290.0, 227355.0
boyer-moore, 600, 216288.0, 171714.0, 161668.0, 157511.0, 158358.0
boyer-moore, 700, 162822.0, 164411.0, 153670.0, 151020.0, 149997.0
boyer-moore, 800, 235155.0, 210302.0, 177328.0, 174520.0, 175088.0
boyer-moore, 900, 357298.0, 325998.0, 317295.0, 314443.0, 311073.0
boyer-moore, 1000, 385077.0, 356100.0, 348362.0, 345507.0, 344473.0
boyer-moore, 1100, 424245.0, 394135.0, 385975.0, 383067.0, 463168.0
boyer-moore, 1200, 439638.0, 418267.0, 411510.0, 521255.0, 423830.0
boyer-moore, 1300, 493853.0, 453067.0, 446350.0, 445065.0, 443547.0
boyer-moore, 1400, 520760.0, 491435.0, 405240.0, 419363.0, 391340.0
boyer-moore, 1500, 549505.0, 530623.0, 519540.0, 517202.0, 468714.0
boyer-moore, 1600, 797698.0, 624803.0, 652505.0, 482827.0, 347150.0
boyer-moore, 1700, 324540.0, 310000.0, 305800.0, 303696.0, 304849.0
boyer-moore, 1800, 496308.0, 430825.0, 544056.0, 445221.0, 404895.0
boyer-moore, 1900, 306086.0, 270067.0, 267588.0, 266472.0, 275460.0
boyer-moore, 2000, 429860.0, 382765.0, 379441.0, 417233.0, 379185.0
boyer-moore, 2100, 351191.0, 319620.0, 487460.0, 382361.0, 331663.0
boyer-moore, 2200, 446141.0, 390905.0, 378136.0, 377550.0, 376535.0
boyer-moore, 2300, 504956.0, 531455.0, 511786.0, 445670.0, 441700.0
boyer-moore, 2400, 475183.0, 409526.0, 377859.0, 376874.0, 401364.0
boyer-moore, 2500, 384011.0, 336994.0, 330820.0, 330183.0, 329501.0
boyer-moore, 2600, 516372.0, 589360.0, 865690.0, 1079111.0, 2278590.0
boyer-moore, 2700, 456852.0, 431390.0, 415913.0, 406510.0, 403615.0
boyer-moore, 2800, 513526.0, 408308.0, 402829.0, 401403.0, 402527.0
boyer-moore, 2900, 474044.0, 421645.0, 403426.0, 385782.0, 385121.0
boyer-moore, 3000, 499683.0, 439160.0, 440088.0, 398249.0, 397808.0
boyer-moore, 3100, 598369.0, 566794.0, 523988.0, 569379.0, 508749.0
boyer-moore, 3200, 484224.0, 429234.0, 423303.0, 422232.0, 421985.0
boyer-moore, 3300, 508519.0, 445598.0, 437772.0, 507827.0, 443290.0
boyer-moore, 3400, 932941.0, 727554.0, 709448.0, 562081.0, 619991.0
boyer-moore, 3500, 641361.0, 595499.0, 485047.0, 468724.0, 488783.0
boyer-moore, 3600, 593104.0, 508706.0, 501646.0, 500238.0, 500316.0
boyer-moore, 3700, 586641.0, 504864.0, 492634.0, 491100.0, 491064.0
boyer-moore, 3800, 624805.0, 578366.0, 561067.0, 573423.0, 544119.0
boyer-moore, 3900, 601000.0, 552854.0, 540147.0, 533993.0, 531716.0
boyer-moore, 4000, 586003.0, 538342.0, 532442.0, 571560.0, 537480.0
boyer-moore, 4100, 673957.0, 566237.0, 546598.0, 545020.0, 544952.0
boyer-moore, 4200, 670707.0, 569581.0, 560079.0, 557536.0, 556443.0
boyer-moore, 4300, 669036.0, 591191.0, 573383.0, 669278.0, 607017.0
boyer-moore, 4400, 1079531.0, 710980.0, 648521.0, 642434.0, 641331.0
boyer-moore, 4500, 950584.0, 890383.0, 924918.0, 797650.0, 871275.0
boyer-moore, 4600, 743800.0, 755797.0, 687924.0, 677837.0, 695019.0
boyer-moore, 4700, 735632.0, 659125.0, 626900.0, 638582.0, 660337.0
boyer-moore, 4800, 1011088.0, 1010800.0, 757936.0, 717462.0, 690320.0
boyer-moore, 4900, 822987.0, 700879.0, 667284.0, 662456.0, 661878.0
boyer-moore, 5000, 800209.0, 714899.0, 679644.0, 677747.0, 673700.0
boyer-moore, 5100, 856017.0, 828193.0, 846670.0, 1022623.0, 840057.0
boyer-moore, 5200, 814135.0, 721820.0, 762802.0, 745199.0, 716281.0
boyer-moore, 5300, 956597.0, 982994.0, 890403.0, 842260.0, 813790.0
